Node,Str,file,rank
pos_461.33469_13.882,495.2531536742411,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_7.RData,16
pos_275.16724_12.569,485.3414717769092,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_7.RData,17
pos_469.32603_6.538,484.07228281731045,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_7.RData,18
pos_202.0452_1.718,479.8455767662246,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_7.RData,19
pos_560.28008_5.46,477.3562753020886,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_7.RData,20
pos_371.23587_14.303,476.51909601528234,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_7.RData,21
pos_216.14734_4.603,466.7133490211186,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_7.RData,22
pos_594.27421_5.968,461.17140619874976,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_7.RData,23
pos_382.10835_1.234,459.5065511580158,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_7.RData,24
pos_264.14719_7.245,452.8125463318156,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_7.RData,25
pos_218.01912_1.219,442.11573835349316,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_7.RData,26
pos_202.04518_1.248,435.9831570403481,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_7.RData,27
pos_188.11601_5.548,433.0883668084397,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_7.RData,28
pos_868.46445_6.615,424.19058667913635,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_7.RData,29
pos_147.97643_7.014,416.0539135773783,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_7.RData,30
pos_904.52178_5.547,415.88669345207313,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_7.RData,31
pos_2700.30462_7.32,409.21589957521127,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_7.RData,32
pos_168.97841_1.33,400.1770087643928,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_7.RData,33
pos_2151.10297_7.063,392.1853899659615,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_7.RData,34
pos_244.17854_7.944,382.578667516668,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_7.RData,35
pos_312.14707_9.965,378.3834561303014,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_7.RData,36
pos_228.14729_6.563,372.8227735184717,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_7.RData,37
pos_278.16281_9.311,370.9543882718508,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_7.RData,38
pos_825.38581_5.817,366.44610465137015,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_7.RData,39
pos_532.32147_5.74,358.1453381899395,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_7.RData,40
pos_2278.18423_8.327,352.1597171990976,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_7.RData,41
pos_278.16283_8.993,344.0574582126989,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_7.RData,42
pos_504.20297_11.73,343.6015132117511,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_7.RData,43
pos_188.11603_4.489,340.4887234561692,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_7.RData,44
pos_228.14729_6.201,337.6396302641418,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_7.RData,45
pos_729.47412_6.396,335.62501978419004,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_7.RData,46
pos_342.07442_7.314,331.5362464299047,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_7.RData,47
pos_352.18889_9.286,319.8037594235697,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_7.RData,48
pos_615.16869_14.187,317.8645459034516,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_7.RData,49
pos_145.99712_9.388,315.4667560483644,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_7.RData,50
pos_169.04056_7.154,313.6783760148269,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_7.RData,51
pos_764.39205_5.529,313.16264035249117,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_7.RData,52
pos_245.13742_5.038,311.61829759330135,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_7.RData,53
pos_2150.09026_8.834,309.6372579188204,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_7.RData,54
pos_688.29097_12.986,305.8815721734099,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_7.RData,55
pos_343.20481_13.533,303.647233856118,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_7.RData,56
pos_1544.61188_9.678,298.1320790933157,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_7.RData,57
pos_261.94736_7.417,295.40641804204927,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_7.RData,58
pos_1389.74867_11.464,293.0695375335706,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_7.RData,59
pos_1706.91789_7.567,292.94815044248935,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_7.RData,60
pos_143.11832_1.314,1145.0539809424106,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_8.RData,1
pos_286.23656_1.675,976.0264232747012,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_8.RData,2
pos_1143.63481_4.944,929.7881490994788,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_8.RData,3
pos_244.22611_1.022,867.727873117818,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_8.RData,4
pos_1077.58075_5.559,845.6490387905171,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_8.RData,5
pos_1091.59626_5.257,810.1489893247095,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_8.RData,6
pos_556.32152_5.537,780.7800697374646,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_8.RData,7
pos_333.13215_6.697,749.3287575587343,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_8.RData,8
pos_461.33469_13.882,719.4436669453505,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_8.RData,9
pos_2073.10772_7.177,678.911570293111,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_8.RData,10
pos_347.06272_1.983,677.1373897139829,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_8.RData,11
pos_357.22029_13.924,629.7437671355258,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_8.RData,12
pos_469.32603_6.538,606.7812161964658,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_8.RData,13
pos_371.23587_14.303,569.6317102684985,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_8.RData,14
pos_594.27421_5.968,532.6107518543515,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_8.RData,15
pos_1057.46741_4.856,523.3438235341044,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_8.RData,16
pos_218.12658_4.867,521.4754372251176,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_8.RData,17
pos_2151.10297_7.063,508.37772022511234,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_8.RData,18
pos_560.28008_5.46,492.5494926203865,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_8.RData,19
pos_532.32147_5.74,484.00718516510767,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_8.RData,20
pos_454.02951_9.9,477.3070588568827,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_8.RData,21
pos_382.10835_1.234,473.80388962077046,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_8.RData,22
pos_216.14734_4.603,470.77668409659236,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_8.RData,23
pos_904.52178_5.547,453.217639864467,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_8.RData,24
pos_228.14729_6.563,448.8335440362903,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_8.RData,25
pos_2278.18423_8.327,441.2323195062668,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_8.RData,26
pos_264.14719_7.245,436.6466976632133,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_8.RData,27
pos_202.0452_1.718,436.17533131766265,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_8.RData,28
pos_244.17854_7.944,430.21005363229693,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_8.RData,29
pos_188.11601_5.548,422.6445774125606,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_8.RData,30
pos_188.11603_4.489,422.01574656374225,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_8.RData,31
pos_343.20481_13.533,414.95767872062356,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_8.RData,32
pos_354.07435_7.558,407.31556905418967,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_8.RData,33
pos_136.03847_4.552,404.03451129716973,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_8.RData,34
pos_278.16281_9.311,400.2911873840608,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_8.RData,35
pos_278.16283_8.993,393.0786848822528,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_8.RData,36
pos_312.14707_9.965,380.52833465302854,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_8.RData,37
pos_764.39205_5.529,376.96860108982,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_8.RData,38
pos_331.13286_9.031,375.2878928939796,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_8.RData,39
pos_218.01912_1.219,373.85795585149475,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_8.RData,40
pos_228.14729_6.201,369.47225793335457,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_8.RData,41
pos_868.46445_6.615,356.26951037376847,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_8.RData,42
pos_202.04518_1.248,355.4999394124704,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_8.RData,43
pos_245.13742_5.038,355.2514890140736,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_8.RData,44
pos_504.20297_11.73,354.61109395840214,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_8.RData,45
pos_208.08463_5.007,348.5431810958321,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_8.RData,46
pos_1259.74339_7.581,347.1670983160429,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_8.RData,47
pos_729.47412_6.396,344.00079492669596,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_8.RData,48
pos_151.04934_1.935,333.10418781535077,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_8.RData,49
pos_2150.09026_8.834,328.45520092525965,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_8.RData,50
pos_557.38957_6.02,323.1317489079455,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_8.RData,51
pos_2700.30462_7.32,320.6581528979985,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_8.RData,52
pos_680.43275_5.776,317.37483758063314,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_8.RData,53
pos_168.97841_1.33,315.60378379725086,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_8.RData,54
pos_230.09019_2,312.8376322464385,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_8.RData,55
pos_317.96238_1.347,310.75914203705986,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_8.RData,56
pos_242.12647_8.728,307.129750344216,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_8.RData,57
pos_147.97643_7.014,306.4834515095917,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_8.RData,58
pos_319.11658_6.326,306.12482360006777,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_8.RData,59
pos_325.1675_15.483,298.52513149498225,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_8.RData,60
pos_286.23656_1.675,1239.628936634975,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_9.RData,1
pos_143.11832_1.314,1043.5265124622522,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_9.RData,2
pos_244.22611_1.022,991.3003022698563,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_9.RData,3
pos_556.32152_5.537,903.8238428918118,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_9.RData,4
pos_1091.59626_5.257,843.9069799911,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_9.RData,5
pos_218.12658_4.867,843.5161479587302,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_9.RData,6
pos_333.13215_6.697,784.5498875572719,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_9.RData,7
pos_1143.63481_4.944,767.0620165029243,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_9.RData,8
pos_216.14734_4.603,766.5185405853547,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_9.RData,9
pos_1077.58075_5.559,759.2968561637356,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_9.RData,10
pos_594.27421_5.968,730.685385694211,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_9.RData,11
pos_461.33469_13.882,710.9528130988907,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_9.RData,12
pos_2073.10772_7.177,709.3751974586954,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_9.RData,13
pos_469.32603_6.538,704.4417842203661,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_9.RData,14
pos_1057.46741_4.856,699.253915001519,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_9.RData,15
pos_188.11601_5.548,681.7706253782777,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_9.RData,16
pos_532.32147_5.74,611.6830395341847,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_9.RData,17
pos_2151.10297_7.063,600.5168670067856,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_9.RData,18
pos_264.14719_7.245,599.7858958960566,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_9.RData,19
pos_228.14729_6.563,591.2532951610357,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_9.RData,20
pos_202.0452_1.718,590.770720652864,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_9.RData,21
pos_188.11603_4.489,586.8329827357732,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_9.RData,22
pos_347.06272_1.983,586.6640396766039,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_9.RData,23
pos_244.17854_7.944,585.710203094423,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_9.RData,24
pos_245.13742_5.038,581.965074592028,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_9.RData,25
pos_260.13708_4.183,559.7935684825767,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_9.RData,26
pos_278.16283_8.993,559.2918348536105,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_9.RData,27
pos_382.10835_1.234,554.0139193230684,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_9.RData,28
pos_2278.18423_8.327,553.337155903976,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_9.RData,29
pos_306.1148_4.698,551.3038695734058,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_9.RData,30
pos_168.97841_1.33,548.9351057913302,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_9.RData,31
pos_230.09019_2,531.6290834722425,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_9.RData,32
pos_868.46445_6.615,529.4734196251237,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_9.RData,33
pos_729.47412_6.396,518.4033792942015,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_9.RData,34
pos_363.05754_2.146,514.4724236515998,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_9.RData,35
pos_228.14729_6.201,514.0861973433902,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_9.RData,36
pos_560.28008_5.46,513.8991886010979,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_9.RData,37
pos_202.04518_1.248,507.8379598913258,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_9.RData,38
pos_904.52178_5.547,503.7643175750196,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_9.RData,39
pos_325.1675_15.483,501.4346437418546,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_9.RData,40
pos_504.20297_11.73,493.19414226208477,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_9.RData,41
pos_278.16281_9.311,492.75717860014225,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_9.RData,42
pos_2700.30462_7.32,490.1746900003068,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_9.RData,43
pos_2150.09026_8.834,487.6281723291437,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_9.RData,44
pos_322.16392_6.709,487.03852344490156,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_9.RData,45
pos_331.13286_9.031,485.6738892961773,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_9.RData,46
pos_322.16256_9.474,485.0189440590435,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_9.RData,47
pos_169.04056_7.154,475.7689935154017,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_9.RData,48
pos_136.03847_4.552,474.55772718525384,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_9.RData,49
pos_1259.74339_7.581,468.43534990075295,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_9.RData,50
pos_557.38957_6.02,457.8539829391138,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_9.RData,51
pos_1706.91789_7.567,453.0561904540808,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_9.RData,52
pos_317.96238_1.347,449.8056717640845,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_9.RData,53
pos_312.14707_9.965,446.84344931157153,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_9.RData,54
pos_174.10044_2.681,441.6254687397205,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_9.RData,55
pos_218.01912_1.219,441.39496511782755,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_9.RData,56
pos_319.11658_6.326,438.1472968351675,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_9.RData,57
pos_214.1317_5.011,434.96477736957394,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_9.RData,58
pos_825.38581_5.817,429.97684893564906,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_9.RData,59
pos_329.15836_5.54,425.86866941806977,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_9.RData,60
pos_143.11832_1.314,1340.2953074996558,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_10.RData,1
pos_286.23656_1.675,1131.8928856964592,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_10.RData,2
pos_244.22611_1.022,1040.4765195767172,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_10.RData,3
pos_1091.59626_5.257,895.0966711285384,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_10.RData,4
pos_1143.63481_4.944,812.6308985815955,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_10.RData,5
pos_1077.58075_5.559,809.1756690910702,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_10.RData,6
pos_2073.10772_7.177,799.1825451899927,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_10.RData,7
pos_333.13215_6.697,724.7044996286869,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_10.RData,8
pos_556.32152_5.537,663.9172642088712,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_10.RData,9
pos_371.23587_14.303,641.7006679559727,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_10.RData,10
pos_382.10835_1.234,634.6325858863853,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_10.RData,11
pos_469.32603_6.538,624.4155685300203,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_10.RData,12
pos_2151.10297_7.063,605.2371550118108,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_10.RData,13
pos_331.13286_9.031,604.6615496866578,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_10.RData,14
pos_357.22029_13.924,602.8774319510254,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_10.RData,15
pos_275.16724_12.569,599.8804776080849,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_10.RData,16
pos_347.06272_1.983,548.4218284717217,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_10.RData,17
pos_594.27421_5.968,541.3765127413897,UNFILTERED_DICOVAR/output/final_mdl_dcv_scores_UNFILTERED_DICOVAR_iteration_10.RData,18
